id,type,X,Y,Z,u,v,w,nw,pw,mass,rho,energy,fx,fy,fz,sxx,syy,szz,sxy,sxz,syz,exx,eyy,ezz,exy,exz,eyz,nx,ny,nz,bc,young,poisson,phi,cohesion,psi,h_mod
2166,1,4.35,1.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-41032.2,-69469.5,-41034.4,0.106732,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2167,1,4.35,1.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-39897.3,-67456.9,-39899.5,0.169917,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2168,1,4.35,1.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-38749.3,-65444.3,-38751.6,0.233419,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2169,1,4.35,1.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-37591.1,-63431.7,-37593.4,0.296901,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2170,1,4.35,1.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-36424.9,-61418.9,-36427.2,0.360131,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2171,1,4.35,2.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-35252.5,-59406.1,-35254.8,0.422957,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2172,1,4.35,2.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-34075.2,-57393.3,-34077.5,0.485294,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2173,1,4.35,2.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-32894.2,-55380.3,-32896.4,0.547092,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2174,1,4.35,2.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-31710.1,-53367.3,-31712.4,0.608339,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2175,1,4.35,2.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-30523.7,-51354.3,-30525.9,0.668983,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2176,1,4.35,2.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-29335.3,-49341.1,-29337.5,0.729028,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2177,1,4.35,2.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-28145.5,-47327.9,-28147.5,0.78827,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2178,1,4.35,2.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-26954.3,-45314.6,-26956.2,0.846707,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2179,1,4.35,2.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-25762,-43301.3,-25763.9,0.903817,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2180,1,4.35,2.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-24568.9,-41287.9,-24570.6,0.959612,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2181,1,4.35,3.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-23375,-39274.4,-23376.6,1.01304,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2182,1,4.35,3.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-22180.4,-37260.8,-22181.9,1.06412,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2183,1,4.35,3.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-20985.3,-35247.2,-20986.7,1.11128,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2184,1,4.35,3.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-19789.8,-33233.5,-19790.9,1.1543,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2185,1,4.35,3.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-18593.9,-31219.8,-18594.9,1.19148,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2186,1,4.35,3.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-17397.6,-29205.9,-17398.4,1.22191,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2187,1,4.35,3.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-16201.3,-27192.1,-16201.9,1.24395,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2188,1,4.35,3.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-15004.6,-25178,-15005,1.25622,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2189,1,4.35,3.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-13808.1,-23164.3,-13808.3,1.25702,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2190,1,4.35,3.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-12611.2,-21149.7,-12611.2,1.24472,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2191,1,4.35,4.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-11415,-19136.4,-11414.7,1.21762,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2192,1,4.35,4.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-10217.8,-17120.7,-10217.3,1.174,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2193,1,4.35,4.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-9022.49,-15109,-9021.82,1.11238,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2194,1,4.35,4.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-7824.29,-13090.2,-7823.4,1.031,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2195,1,4.35,4.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-6631.35,-11083.2,-6630.25,0.928946,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2196,1,4.35,4.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-5429.91,-9055.92,-5428.59,0.804136,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2197,1,4.35,4.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-4242.77,-7061.68,-4241.21,0.657384,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2198,1,4.35,4.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-3032.8,-5013.85,-3030.99,0.484177,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2199,1,4.35,4.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-1855.83,-3041.32,-1853.74,0.290627,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2200,1,4.35,4.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-684.012,-1144.51,-681.583,0.0791913,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2201,1,4.45,0.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53841.8,-99648,-53842.3,0.129386,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2202,1,4.45,0.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53272.1,-97695.1,-53272.7,-0.0817409,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2203,1,4.45,0.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52658.5,-95621,-52659.2,-0.134074,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2204,1,4.45,0.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52056.4,-93642.2,-52057.2,-0.216886,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2205,1,4.45,0.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-51390.7,-91607.1,-51391.6,-0.244829,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2206,1,4.45,0.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-50690.2,-89602.5,-50691.3,-0.269098,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2207,1,4.45,0.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49930.4,-87582.9,-49931.6,-0.268789,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2208,1,4.45,0.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49119.3,-85571.7,-49120.6,-0.257746,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2209,1,4.45,0.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-48252.3,-83557,-48253.8,-0.233783,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2210,1,4.45,0.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-47334.9,-81544.7,-47336.6,-0.201732,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2211,1,4.45,1.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-46370.2,-79531.6,-46371.9,-0.162646,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2212,1,4.45,1.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-45363.9,-77519.2,-45365.8,-0.118696,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2213,1,4.45,1.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-44321.5,-75506.7,-44323.5,-0.0710906,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2214,1,4.45,1.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-43248.7,-73494.3,-43250.8,-0.0209645,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2215,1,4.45,1.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-42150.8,-71481.8,-42152.9,0.0308491,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2216,1,4.45,1.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-41032.3,-69469.3,-41034.5,0.083686,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2217,1,4.45,1.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-39897.3,-67456.8,-39899.6,0.13705,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2218,1,4.45,1.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-38749.4,-65444.2,-38751.7,0.190564,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2219,1,4.45,1.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-37591.2,-63431.5,-37593.5,0.243957,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2220,1,4.45,1.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-36425,-61418.8,-36427.3,0.297049,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2221,1,4.45,2.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-35252.5,-59406,-35254.9,0.349731,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2222,1,4.45,2.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-34075.3,-57393.1,-34077.6,0.40195,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2223,1,4.45,2.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-32894.2,-55380.2,-32896.5,0.453684,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2224,1,4.45,2.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-31710.2,-53367.2,-31712.4,0.504944,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2225,1,4.45,2.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-30523.7,-51354.1,-30525.9,0.555707,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2226,1,4.45,2.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-29335.4,-49341,-29337.5,0.605994,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2227,1,4.45,2.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-28145.5,-47327.8,-28147.5,0.655654,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2228,1,4.45,2.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-26954.3,-45314.5,-26956.3,0.704699,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2229,1,4.45,2.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-25762.1,-43301.2,-25763.9,0.752698,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2230,1,4.45,2.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-24568.9,-41287.8,-24570.7,0.799681,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2231,1,4.45,3.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-23375,-39274.3,-23376.6,0.844758,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2232,1,4.45,3.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-22180.5,-37260.8,-22181.9,0.887952,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2233,1,4.45,3.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-20985.4,-35247.1,-20986.7,0.927976,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2234,1,4.45,3.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-19789.8,-33233.4,-19791,0.964594,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2235,1,4.45,3.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-18593.9,-31219.7,-18594.9,0.996416,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2236,1,4.45,3.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-17397.7,-29205.8,-17398.4,1.02265,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2237,1,4.45,3.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-16201.3,-27192.1,-16201.9,1.04192,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2238,1,4.45,3.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-15004.6,-25177.9,-15005,1.05304,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2239,1,4.45,3.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-13808.1,-23164.2,-13808.3,1.05458,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2240,1,4.45,3.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-12611.2,-21149.6,-12611.2,1.04513,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2241,1,4.45,4.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-11414.9,-19136.4,-11414.7,1.02324,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2242,1,4.45,4.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-10217.7,-17120.7,-10217.3,0.987428,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2243,1,4.45,4.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-9022.42,-15109,-9021.78,0.936398,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2244,1,4.45,4.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-7824.2,-13090.2,-7823.36,0.868643,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2245,1,4.45,4.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-6631.25,-11083.2,-6630.21,0.783327,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2246,1,4.45,4.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-5429.79,-9055.92,-5428.57,0.678653,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2247,1,4.45,4.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-4242.62,-7061.68,-4241.22,0.555247,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2248,1,4.45,4.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-3032.63,-5013.85,-3031.06,0.409284,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2249,1,4.45,4.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-1855.64,-3041.32,-1853.92,0.245855,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2250,1,4.45,4.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-683.786,-1144.51,-681.95,0.0679448,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2251,1,4.55,0.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53841.7,-99647.8,-53842.3,0.0934886,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2252,1,4.55,0.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53272,-97694.9,-53272.7,-0.0739868,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2253,1,4.55,0.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52658.5,-95620.8,-52659.2,-0.111453,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2254,1,4.55,0.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52056.4,-93642,-52057.2,-0.183279,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2255,1,4.55,0.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-51390.6,-91606.9,-51391.6,-0.207841,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2256,1,4.55,0.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-50690.2,-89602.4,-50691.3,-0.227623,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2257,1,4.55,0.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49930.4,-87582.7,-49931.7,-0.227024,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2258,1,4.55,0.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49119.3,-85571.5,-49120.7,-0.217672,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2259,1,4.55,0.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-48252.3,-83556.8,-48253.9,-0.197655,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2260,1,4.55,0.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-47335,-81544.5,-47336.6,-0.171033,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2261,1,4.55,1.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-46370.2,-79531.5,-46372,-0.138675,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2262,1,4.55,1.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-45364,-77519.1,-45365.9,-0.102384,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2263,1,4.55,1.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-44321.6,-75506.5,-44323.6,-0.0631675,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2264,1,4.55,1.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-43248.8,-73494.1,-43250.9,-0.0219667,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2265,1,4.55,1.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-42150.8,-71481.7,-42153,0.0205333,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2266,1,4.55,1.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-41032.3,-69469.2,-41034.6,0.0637802,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2267,1,4.55,1.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-39897.4,-67456.7,-39899.7,0.107376,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2268,1,4.55,1.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-38749.4,-65444.1,-38751.8,0.151015,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2269,1,4.55,1.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-37591.2,-63431.4,-37593.6,0.194487,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2270,1,4.55,1.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-36425,-61418.7,-36427.4,0.237655,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2271,1,4.55,2.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-35252.6,-59405.9,-35255,0.280442,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2272,1,4.55,2.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-34075.3,-57393,-34077.7,0.322819,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2273,1,4.55,2.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-32894.3,-55380.1,-32896.6,0.364784,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2274,1,4.55,2.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-31710.2,-53367.1,-31712.5,0.406357,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2275,1,4.55,2.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-30523.8,-51354.1,-30526,0.447537,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2276,1,4.55,2.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-29335.4,-49340.9,-29337.6,0.488347,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2277,1,4.55,2.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-28145.5,-47327.7,-28147.6,0.528682,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2278,1,4.55,2.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-26954.4,-45314.5,-26956.3,0.568563,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2279,1,4.55,2.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-25762.1,-43301.1,-25763.9,0.607643,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2280,1,4.55,2.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-24569,-41287.7,-24570.7,0.645958,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2281,1,4.55,3.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-23375.1,-39274.2,-23376.6,0.682773,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2282,1,4.55,3.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-22180.5,-37260.7,-22181.9,0.71813,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2283,1,4.55,3.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-20985.4,-35247.1,-20986.7,0.750982,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2284,1,4.55,3.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-19789.9,-33233.4,-19791,0.78112,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2285,1,4.55,3.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-18593.9,-31219.7,-18594.9,0.807426,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2286,1,4.55,3.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-17397.7,-29205.8,-17398.4,0.829241,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2287,1,4.55,3.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-16201.3,-27192,-16201.9,0.845444,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2288,1,4.55,3.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-15004.6,-25177.9,-15005,0.85506,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2289,1,4.55,3.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-13808.1,-23164.2,-13808.3,0.856906,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2290,1,4.55,3.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-12611.2,-21149.6,-12611.1,0.84982,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
2291,1,4.55,4.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-11414.9,-19136.4,-11414.7,0.832611,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
